url,title,price,agency_name,agency_contact_number,governorate,area,property_type,property_size,rate_per_sqft,rooms,bathrooms,roads,parking,built_up_area,classification
https://baity.bh/properties/villa-in-saar-19443,Villa in Saar,205000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Saar,VILLA,304,65.7,5,6,1,2,340,RA
https://baity.bh/properties/land-in-hamala-27994,Land in Hamala,50423,Janat Alensan Contracting,38100770,Northern,Hamala,PLOT,167.29,28,,,1,,,RHA
https://baity.bh/properties/land-in-buri-29025,Land in Buri,109790.65,Taiba Real Estate,17610600,Northern,Buri,PLOT,392.3,26,,,,,,
https://baity.bh/properties/land-in-khamis-37708,Land in Khamis,204021,Carlton Real Estate,39502200,Capital,Khamis,PLOT,702,27,,,1,,,RB
https://baity.bh/properties/villa-in-durrat-al-bahrain-40890,Villa in Durrat Al Bahrain,185000,Best Location,38868838,Southern,Durrat Al Bahrain,VILLA,550,31.2,3,3,2,3,300,RA
https://baity.bh/properties/land-in-buri-28975,Land in Buri,96226.93,Taiba Real Estate,17610600,Northern,Buri,PLOT,331.1,27,,,,,,
https://baity.bh/properties/land-in-jid-ali-42088,Land in Jid Ali,115300,Janabiya Gate Real Estate,38302990,Capital,Jid Ali,PLOT,412,26,,,2,,,RB
https://baity.bh/properties/land-in-saar-35768,Land in Saar,159648,Grnata Real Estate,97336005571,Northern,Saar,PLOT,529.7,28,,,1,,,RA
https://baity.bh/properties/land-in-buri-28905,Land in Buri,105172.89,Taiba Real Estate,17610600,Northern,Buri,PLOT,375.8,26,,,,,,
https://baity.bh/properties/land-in-nuwaidrat-41308,Land in Nuwaidrat,100834,Effects Real Estate,39975454,Capital,Nuwaidrat,PLOT,360.8,26,,,1,,,RA
https://baity.bh/properties/land-in-karzakkan-13960,Land in Karzakkan,156654,Grnata Real Estate,97336005571,Northern,Karzakkan,PLOT,606.4,24,,,1,,,RA
https://baity.bh/properties/land-in-buri-28947,Land in Buri,101142.85,Taiba Real Estate,17610600,Northern,Buri,PLOT,361.4,26,,,,,,
https://baity.bh/properties/villa-in-bani-jamra-23905,Villa in Bani Jamra,145000,Grnata Real Estate,97336005571,Northern,Bani Jamra,VILLA,219.1,0.1,4,5,1,2,276,RHA
https://baity.bh/properties/apartment-in-riffa-41389,Apartment in Riffa,80000,Al Mahd Real Estate,39919966,Southern,Riffa,APARTMENT,172.02,43.2,4,4,,2,,
https://baity.bh/properties/land-in-buri-28962,Land in Buri,90256.14,Taiba Real Estate,17610600,Northern,Buri,PLOT,322.5,26,,,,,,
https://baity.bh/properties/land-in-buri-29012,Land in Buri,102430.22,Taiba Real Estate,17610600,Northern,Buri,PLOT,366,26,,,,,,
https://baity.bh/properties/apartment-in-al-hidd-14564,Apartment in Al Hidd,52000,Grnata Real Estate,97336005571,Muharraq,Al Hidd,APARTMENT,125.5,38.5,3,3,,1,,
https://baity.bh/properties/land-in-nuwaidrat-29186,Land in Nuwaidrat,170000,Tabauon Real Estate Development,17422685,Capital,Nuwaidrat,PLOT,656.1,24.1,,,1,,,RA
https://baity.bh/properties/land-in-riffa-15217,Land in Riffa,80500,Grnata Real Estate,97336005571,Southern,Riffa,PLOT,233,32.1,,,3,,,RHB
https://baity.bh/properties/land-in-hamala-22281,Land in Hamala,53028,Carlton Real Estate,39502200,Northern,Hamala,PLOT,161.5,30.5,,,1,,,RHA
https://baity.bh/properties/land-in-buri-28948,Land in Buri,101450.7,Taiba Real Estate,17610600,Northern,Buri,PLOT,362.5,26,,,,,,
https://baity.bh/properties/land-in-bu-quwah-35976,Land in Bu Quwah,77000,Grnata Real Estate,97336005571,Northern,Bu Quwah,PLOT,201.1,35.6,,,1,,,RHA
https://baity.bh/properties/land-in-budaiya-15311,Land in Budaiya,102258,Delmon Gate,17598666,Northern,Budaiya,PLOT,380,25,,,1,,,RB
https://baity.bh/properties/land-in-al-hidd-35787,Land in Al Hidd,127000,Best Spot Real Estate,77991118,Muharraq,Al Hidd,PLOT,389.8,30.3,,,2,,,RA
https://baity.bh/properties/land-in-hamala-23133,Land in Hamala,79670,Effects Real Estate,39975454,Northern,Hamala,PLOT,250.9,29.5,,,1,,,RHA
https://baity.bh/properties/land-in-buri-29003,Land in Buri,112182.41,Taiba Real Estate,17610600,Northern,Buri,PLOT,386,27,,,,,,
https://baity.bh/properties/land-in-buri-28949,Land in Buri,100835,Taiba Real Estate,17610600,Northern,Buri,PLOT,360.3,26,,,,,,
https://baity.bh/properties/villa-in-janabiyah-21442,Villa in Janabiyah,285000,House Me,38777992,Northern,Janabiyah,VILLA,381,69.5,3,4,2,1,400,
https://baity.bh/properties/villa-in-hamala-40631,Villa in Hamala,125000,Al Mahd Real Estate,39919966,Northern,Hamala,VILLA,183,63.5,3,4,1,2,278,RA
https://baity.bh/properties/land-in-buri-28892,Land in Buri,116890.58,Taiba Real Estate,17610600,Northern,Buri,PLOT,402.2,27,,,,,,
https://baity.bh/properties/land-in-arad-18445,Land in Arad,135000,Delmon Gate,17598666,Muharraq,Arad,PLOT,466,26.9,,,1,,,RHA
https://baity.bh/properties/land-in-arad-14314,Land in Arad,120000,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,406.1,27.5,,,1,,,RB
https://baity.bh/properties/land-in-tubli-38159,Land in Tubli,125854,Best Spot Real Estate,77991118,Capital,Tubli,PLOT,449.7,26,,,2,,,RA
https://baity.bh/properties/villa-in-hamad-town-22104,Villa in Hamad Town,145000,Grnata Real Estate,97336005571,Northern,Hamad Town,VILLA,350,38.5,4,3,1,3,280,MOH
https://baity.bh/properties/land-in-hamala-39093,Land in Hamala,50000,Effects Real Estate,39975454,Northern,Hamala,PLOT,169.5,27.4,,,1,,,RHB
https://baity.bh/properties/land-in-tubli-41223,Land in Tubli,188972,Kayan Real Estate,17400029,Capital,Tubli,PLOT,798,22,,,1,,,RA
https://baity.bh/properties/land-in-shakhurah-19491,Land in Shakhurah,118352.32,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Shakhurah,PLOT,343.6,32,,,1,,,RB
https://baity.bh/properties/land-in-tubli-31871,Land in Tubli,137241,Grnata Real Estate,97336005571,Capital,Tubli,PLOT,425,30,,,2,,,RB
https://baity.bh/properties/villa-in-muharraq-34302,Villa in Muharraq,140000,Domains Real Estate,39333709,Muharraq,Muharraq,VILLA,176,73.9,4,5,1,1,360,
https://baity.bh/properties/land-in-amwaj-23405,Land in Amwaj,154600,Domains Real Estate,39333709,Muharraq,Amwaj,PLOT,449,32,,,3,,,RA
https://baity.bh/properties/villa-in-jidhafs-42935,Villa in Jidhafs,152000,Lakum Real Estate,33663365,Northern,Jidhafs,VILLA,320,44.1,7,6,1,2,350,RA
https://baity.bh/properties/apartment-in-busaiteen-36109,Apartment in Busaiteen,39000,Amaken Real Estate,17820082,Muharraq,Busaiteen,APARTMENT,40,90.6,1,1,,1,,
https://baity.bh/properties/land-in-hamala-41331,Land in Hamala,86047,Al Mahd Real Estate,39919966,Northern,Hamala,PLOT,285.5,28,,,2,,,RHA
https://baity.bh/properties/villa-in-malkiya-36660,Villa in Malkiya,138000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,VILLA,240.7,53.3,3,4,1,2,225,RHA
https://baity.bh/properties/land-in-al-eker-38522,Land in Al Eker,60000,Grnata Real Estate,97336005571,Capital,Al Eker,PLOT,184,30.3,,,1,,,RB
https://baity.bh/properties/villa-in-janabiyah-35064,Villa in Janabiyah,170000,ASK Real Estate Bahrain,17211180,Northern,Janabiyah,VILLA,423,37.3,4,4,1,2,450,RA
https://baity.bh/properties/land-in-karzakkan-23985,Land in Karzakkan,115000,Alforsa Real Estate,38821400,Northern,Karzakkan,PLOT,381.5,28,,,2,,,RB
https://baity.bh/properties/land-in-jid-al-haj-13734,Land in Jid Al Haj,120000,Grnata Real Estate,97336005571,Northern,Jid Al Haj,PLOT,360,31,,,2,,,RA
https://baity.bh/properties/land-in-hamala-22562,Land in Hamala,53000,House Me,38777992,Northern,Hamala,PLOT,181.7,27.1,,,1,,,RHA
https://baity.bh/properties/land-in-muharraq-33698,Land in Muharraq,80514.72,Domains Real Estate,39333709,Muharraq,Muharraq,PLOT,220,34,,,1,,,RHA
https://baity.bh/properties/land-in-janabiyah-35929,Land in Janabiyah,133300,Grnata Real Estate,97336005571,Northern,Janabiyah,PLOT,375.3,33,,,2,,,RA
https://baity.bh/properties/land-in-jaww-31750,Land in Jaww,110000,Grnata Real Estate,97336005571,Southern,Jaww,PLOT,542.5,18.8,,,2,,,RA
https://baity.bh/properties/villa-in-aali-41776,Villa in A'ali,148000,House Me,38777992,Northern,A'ali,VILLA,358.3,38.4,3,3,2,2,250,RA
https://baity.bh/properties/land-in-salmabad-15911,Land in Salmabad,106886.52,Delmon Gate,17598666,Northern,Salmabad,PLOT,331,30,,,1,,,RB
https://baity.bh/properties/land-in-riffa-30977,Land in Riffa,176680,Grnata Real Estate,97336005571,Southern,Riffa,PLOT,820.7,20,,,1,,,RHB
https://baity.bh/properties/villa-in-arad-37935,Villa in Arad,165000,Kayan Real Estate,17400029,Muharraq,Arad,VILLA,255,60.1,6,6,1,1,350,RHA
https://baity.bh/properties/land-in-askar-38403,Land in Askar,96682,Al Mahd Real Estate,39919966,Southern,Askar,PLOT,449.1,20,,,1,,,RA
https://baity.bh/properties/land-in-al-malikiyah-41352,Land in Al Malikiyah,105000,Carlton Real Estate,39502200,Northern,Al Malikiyah,PLOT,347,28.1,,,2,,,RB
https://baity.bh/properties/land-in-hamala-40688,Land in Hamala,49406,Aryaf Al-Bahrain Real Estate,33334841,Northern,Hamala,PLOT,170,27,,,1,,,RHA
https://baity.bh/properties/villa-in-tubli-14986,Villa in Tubli,130000,Grnata Real Estate,97336005571,Capital,Tubli,VILLA,217.7,55.5,3,4,1,1,280,
https://baity.bh/properties/land-in-al-hidd-38279,Land in Al Hidd,113000,Delmon Gate,17598666,Muharraq,Al Hidd,PLOT,389.8,26.9,,,2,,,RA
https://baity.bh/properties/land-in-sitra-30766,Land in Sitra,203540,Diyarna Properties,37049499,Capital,Sitra,PLOT,945.8,20,,,1,,,RB
https://baity.bh/properties/land-in-shahrakkan-27750,Land in Shahrakkan,73000,Amaken Real Estate,17820082,Northern,Shahrakkan,PLOT,210.9,32.2,,,1,,,RHA
https://baity.bh/properties/villa-in-al-hidd-34327,Villa in Al Hidd,175000,House Me,38777992,Muharraq,Al Hidd,VILLA,304.2,53.4,4,5,1,2,312,
https://baity.bh/properties/land-in-saar-35334,Land in Saar,130000,Fajar AlKhalij Real Estate,17778866,Northern,Saar,PLOT,352,34.3,,,1,,,RA
https://baity.bh/properties/apartment-in-isa-town-33282,Apartment in Isa Town,60000,Domains Real Estate,39333709,Capital,Isa Town,APARTMENT,165,39.4,3,2,,1,,
https://baity.bh/properties/apartment-in-janabiyah-42718,Apartment in Janabiyah,62000,Harbour Real Estate,39365666,Northern,Janabiyah,APARTMENT,109.9,52.4,3,3,,1,,
https://baity.bh/properties/apartment-in-diyar-al-muharraq-18660,Apartment in Diyar Al Muharraq,74000,Best Location,38868838,Muharraq,Diyar Al Muharraq,APARTMENT,70,98.2,1,1,,1,,
https://baity.bh/properties/land-in-bu-quwah-32025,Land in Bu Quwah,104000,Best Spot Real Estate,77991118,Northern,Bu Quwah,PLOT,304,31.8,,,1,,,RA
https://baity.bh/properties/land-in-tubli-38699,Land in Tubli,138338.93,Best Location,38868838,Capital,Tubli,PLOT,459,28,,,1,,,RB
https://baity.bh/properties/villa-in-diyar-al-muharraq-13824,Villa in Diyar Al Muharraq,122000,Grnata Real Estate,97336005571,Muharraq,Diyar Al Muharraq,VILLA,165,68.7,3,3,1,1,200,
https://baity.bh/properties/villa-in-barbar-38507,Villa in Barbar,93000,ALAMTHAL Real Estate,13100190,Northern,Barbar,VILLA,125,69.1,4,4,1,2,244,RHA
https://baity.bh/properties/villa-in-hamala-22348,Villa in Hamala,120000,Alhoor Real Estate,17640060,Northern,Hamala,VILLA,170,65.6,3,4,1,2,249,RHA
https://baity.bh/properties/land-in-al-hidd-37217,Land in Al Hidd,114000,ALAMTHAL Real Estate,13100190,Muharraq,Al Hidd,PLOT,342,31,,,2,,,RA
https://baity.bh/properties/villa-in-malkiya-34076,Villa in Malkiya,147000,Al Mahd Real Estate,39919966,Northern,Al Malikiyah,VILLA,251,54.4,5,4,1,1,296,
https://baity.bh/properties/land-in-sadad-13687,Land in Sadad,109000,Grnata Real Estate,97336005571,Northern,Sadad,PLOT,360.6,28.1,,,2,,,RA
https://baity.bh/properties/land-in-askar-18145,Land in Askar,89000,Delmon Gate,17598666,Southern,Askar,PLOT,368.1,22.5,,,1,,,RA
https://baity.bh/properties/land-in-al-dair-36839,Land in Al Dair,136000,Majestic Properties,39655161,Muharraq,Al Dair,PLOT,451,28,,,2,,,RA
https://baity.bh/properties/apartment-in-barbar-14185,Apartment in Barbar,45000,Grnata Real Estate,97336005571,Northern,Barbar,APARTMENT,120,34.8,2,2,,1,,
https://baity.bh/properties/villa-in-saar-35146,Villa in Saar,230000,Al Mahd Real Estate,39919966,Northern,Saar,VILLA,400,53.4,5,6,1,2,650,RA
https://baity.bh/properties/land-in-bu-quwah-34354,Land in Bu Quwah,145000,Al Mahd Real Estate,39919966,Northern,Bu Quwah,PLOT,453.7,29.7,,,1,,,RA
https://baity.bh/properties/land-in-shahrakkan-22051,Land in Shahrakkan,73000,Carlton Real Estate,39502200,Northern,Shahrakkan,PLOT,210.9,32.2,,,1,,,RHA
https://baity.bh/properties/villa-in-riffa-14407,Villa in Riffa,160000,Grnata Real Estate,97336005571,Southern,Riffa,VILLA,337.6,44,8,4,1,2,300,
https://baity.bh/properties/land-in-sadad-41043,Land in Sadad,121000,Best Location,38868838,Northern,Sadad,PLOT,425,26.5,,,1,,,RA
https://baity.bh/properties/land-in-jurdab-35174,Land in Jurdab,133554,Al Mahd Real Estate,39919966,Capital,Jurdab,PLOT,396.3,31.3,,,1,,,RB
https://baity.bh/properties/land-in-shahrakkan-37429,Land in Shahrakkan,75000,Best Spot Real Estate,77991118,Northern,Shahrakkan,PLOT,235,29.6,,,1,,,RHB
https://baity.bh/properties/land-in-malkiya-15155,Land in Malkiya,75000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,189.3,36.8,,,1,,,RB
https://baity.bh/properties/land-in-hamala-34199,Land in Hamala,50000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,163.6,28.4,,,1,,,RHA
https://baity.bh/properties/villa-in-tubli-19639,Villa in Tubli,138000,Best Location,38868838,Capital,Tubli,VILLA,192,66.8,5,6,1,2,290,RB
https://baity.bh/properties/land-in-bu-quwah-31703,Land in Bu Quwah,65000,Grnata Real Estate,97336005571,Northern,Bu Quwah,PLOT,171.5,35.2,,,1,,,RHA
https://baity.bh/properties/villa-in-karzakkan-13596,Villa in Karzakkan,180000,Grnata Real Estate,97336005571,Northern,Karzakkan,VILLA,331.6,50.4,5,6,1,2,491,
https://baity.bh/properties/land-in-hamala-13983,Land in Hamala,52000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,171,28.3,,,1,,,RA
https://baity.bh/properties/land-in-budaiya-29457,Land in Budaiya,105228.86,Saray Homes Real Estate,77777789,Northern,Budaiya,PLOT,376,26,,,2,,,RB
https://baity.bh/properties/land-in-hamala-22935,Land in Hamala,51658,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,171.4,28,,,1,,,RHA
https://baity.bh/properties/villa-in-al-eker-34853,Villa in Al Eker,170000,Fajar AlKhalij Real Estate,17778866,Capital,Al Eker,VILLA,313.9,50.3,3,4,1,2,299,RA
https://baity.bh/properties/apartment-in-amwaj-42312,Apartment in Amwaj,70000,Janabiya Gate Real Estate,38302990,Muharraq,Amwaj,APARTMENT,128,50.8,2,3,,1,,
https://baity.bh/properties/land-in-bu-quwah-31448,Land in Bu Quwah,236291,Delmon Gate,17598666,Northern,Bu Quwah,PLOT,784,28,3,2,1,2,212,RA
https://baity.bh/properties/villa-in-diyar-al-muharraq-27955,Villa in Diyar Al Muharraq,185000,Grnata Real Estate,97336005571,Muharraq,Diyar Al Muharraq,VILLA,315,54.6,4,5,1,2,320,RA
https://baity.bh/properties/villa-in-jannusan-30447,Villa in Jannusan,105800,Grnata Real Estate,97336005571,Northern,Jannusan,VILLA,183.5,53.6,5,5,1,2,224,RHA
https://baity.bh/properties/villa-in-al-malikiyah-27935,Villa in Al Malikiyah,120000,Carlton Real Estate,39502200,Northern,Al Malikiyah,VILLA,171,66.8,4,5,1,2,260,
https://baity.bh/properties/land-in-al-hidd-37771,Land in Al Hidd,98377.58,Kayan Real Estate,17400029,Muharraq,Al Hidd,PLOT,338.5,27,,,2,,,RA
https://baity.bh/properties/land-in-janabiyah-35110,Land in Janabiyah,133311,Tokyo Real Estate,17664797,Northern,Janabiyah,PLOT,375.3,33,,,1,,,RA
https://baity.bh/properties/land-in-barbar-22864,Land in Barbar,71000,Carlton Real Estate,39502200,Northern,Barbar,PLOT,180.4,36.6,,,1,,,RHA
https://baity.bh/properties/land-in-karzakan-35949,Land in Karzakan,93000,Grnata Real Estate,97336005571,Capital,Karzakan,PLOT,364.7,23.7,,,1,,,RB
https://baity.bh/properties/villa-in-isa-town-15496,Villa in Isa Town,200000,Delmon Gate,17598666,Capital,Isa Town,VILLA,200,92.9,5,5,2,2,200,RHA
https://baity.bh/properties/apartment-in-hajiyat-20443,Apartment in Hajiyat,33000,Best Location,38868838,Southern,Hajiyat,APARTMENT,99.2,30.9,2,2,,1,,
https://baity.bh/properties/apartment-in-muharraq-14890,Apartment in Muharraq,60000,Grnata Real Estate,97336005571,Muharraq,Muharraq,APARTMENT,91.1,61.2,1,2,,1,,
https://baity.bh/properties/land-in-jidhafs-42805,Land in Jidhafs,96800,Janabiya Gate Real Estate,38302990,Northern,Jidhafs,PLOT,310.1,29,,,1,,,RA
https://baity.bh/properties/land-in-khamis-35166,Land in Khamis,204021,Al Mahd Real Estate,39919966,Capital,Khamis,PLOT,701.99,27,,,1,,,RB
https://baity.bh/properties/land-in-hamala-30725,Land in Hamala,73000,Loyalty Properties,17214214,Northern,Hamala,PLOT,200.3,33.9,,,1,,,RA
https://baity.bh/properties/land-in-barbar-34464,Land in Barbar,65000,House Me,38777992,Northern,Barbar,PLOT,180.1,180.3,,,2,,,RHB
https://baity.bh/properties/villa-in-al-lawzi-41326,Villa in Al Lawzi,129000,Diyarna Properties,37049499,Northern,Al Lawzi,VILLA,217.7,55.1,4,5,1,2,300,RA
https://baity.bh/properties/land-in-shahrakkan-38248,Land in Shahrakkan,181873,Grnata Real Estate,97336005571,Northern,Shahrakkan,PLOT,719,23.5,,,1,,,RA
https://baity.bh/properties/land-in-karzakkan-18416,Land in Karzakkan,90000,Delmon Gate,17598666,Northern,Karzakkan,PLOT,303.1,27.6,,,1,,,RA
https://baity.bh/properties/villa-in-sanad-21814,Villa in Sanad,100000,House Me,38777992,Capital,Sanad,VILLA,131.7,70.5,5,5,1,2,198,
https://baity.bh/properties/land-in-barbar-33521,Land in Barbar,75000,Domains Real Estate,39333709,Northern,Barbar,PLOT,206.6,33.7,,,1,,,RHA
https://baity.bh/properties/apartment-in-diyar-al-muharraq-37682,Apartment in Diyar Al Muharraq,175000,Carlton Real Estate,39502200,Muharraq,Diyar Al Muharraq,APARTMENT,141,115.3,3,4,,1,,
https://baity.bh/properties/land-in-jidhafs-42777,Land in Jidhafs,95003,Janabiya Gate Real Estate,38302990,Northern,Jidhafs,PLOT,294.2,30,,,1,,,RA
https://baity.bh/properties/land-in-arad-31522,Land in Arad,129846,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,402.1,30,,,2,,,RA
https://baity.bh/properties/land-in-diraz-21306,Land in Diraz,122279,Best Location,38868838,Northern,Diraz,PLOT,355,32,,,1,,,RHB
https://baity.bh/properties/land-in-hamala-37221,Land in Hamala,52151,ALAMTHAL Real Estate,13100190,Northern,Hamala,PLOT,161.5,30,,,1,,,RHA
https://baity.bh/properties/land-in-aali-23290,Land in A'ali,125000,House Me,38777992,Northern,A'ali,PLOT,352,33,,,1,,,RB
https://baity.bh/properties/land-in-damistan-40497,Land in Damistan,96285,Grnata Real Estate,97336005571,Northern,Damistan,PLOT,331.3,27,,,1,,,RB
https://baity.bh/properties/villa-in-sanad-14616,Villa in Sanad,250000,Grnata Real Estate,97336005571,Capital,Sanad,VILLA,350,66.4,5,6,1,2,483,
https://baity.bh/properties/land-in-sadad-22197,Land in Sadad,100000,Grnata Real Estate,97336005571,Northern,Sadad,PLOT,325.4,28.6,,,1,,,RA
https://baity.bh/properties/villa-in-sadad-30797,Villa in Sadad,110000,Alhoor Real Estate,17640060,Northern,Sadad,VILLA,178,58.5,4,4,1,1,260,RB
https://baity.bh/properties/land-in-hamala-36833,Land in Hamala,53409,ALAMTHAL Real Estate,13100190,Northern,Hamala,PLOT,174.1,28.5,,,1,,,RHA
https://baity.bh/properties/villa-in-maameer-40540,Villa in Ma'ameer,143000,Best Location,38868838,Southern,Ma'ameer,VILLA,212,62.7,3,5,1,1,301,RHA
https://baity.bh/properties/land-in-shahrakkan-34942,Land in Shahrakkan,75000,Alforsa Real Estate,38821400,Northern,Shahrakkan,PLOT,220.6,31.6,,,1,,,RHA
https://baity.bh/properties/villa-in-maqabah-30789,Villa in Maqabah,148000,Al Saraya Properties,17825181,Northern,Maqabah,VILLA,200,68.7,4,5,1,2,299,RHA
https://baity.bh/properties/land-in-maqabah-40882,Land in Maqabah,148920,Best Location,38868838,Northern,Maqabah,PLOT,395.3,35,,,2,,,RA
https://baity.bh/properties/land-in-askar-14095,Land in Askar,98464,Grnata Real Estate,97336005571,Southern,Askar,PLOT,435.6,21,,,2,,,RA
https://baity.bh/properties/land-in-aali-37490,Land in A'ali,123000,Majestic Properties,39655161,Northern,A'ali,PLOT,407.2,28.1,,,2,,,RB
https://baity.bh/properties/land-in-bu-quwah-34557,Land in Bu Quwah,65000,Grnata Real Estate,97336005571,Northern,Bu Quwah,PLOT,172.4,35,,,1,,,RHA
https://baity.bh/properties/villa-in-al-malikiyah-42219,Villa in Al Malikiyah,128000,Effects Real Estate,39975454,Northern,Al Malikiyah,VILLA,220,54.1,4,5,1,2,250,RA
https://baity.bh/properties/land-in-barbar-30662,Land in Barbar,121085,Best Spot Real Estate,77991118,Northern,Barbar,PLOT,387.9,29,,,1,,,RA
