id,reference_number,url,broker_display_name,broker,category,category_url,title,description,location,price,currency,price_per,bedrooms,bathrooms,furnished,rera_permit_number,dtcm_licence,scraped_ts,amenities,details,agent_name,number_of_photos,user_id,phone_number,date,iteration_number,depth,property_type,sub_category_1,sub_category_2,published_at
94230,94230,https://www.nawy.com/compound/1679-aquamarine-june/property/94230-Apartment-for-sale-in-Aquamarine-June-with-21-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Apartment for sale in Aquamarine-June with 3 bedrooms in Ras El Hekma by SODIC,A 3 bedroom Apartment in Aquamarine-June by SODIC. The Apartment size is 132 m2 with 2 bathrooms with a garden of 69 m2 . This property will be ready for delivery finished by 2028-09-30.,"Aquamarine-June, Ras El Hekma, Egypt",31363000,EGP,,3,2,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
95910,95910,https://www.nawy.com/compound/326-mindhaus-new-katameya/property/95910-Office-for-sale-in-Mindhaus New Katameya-with-8-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Office for sale in Mindhaus New Katameya in South New Cairo by Marakez,A Office in Mindhaus New Katameya by Marakez. The Office size is 113 m2. This property will be ready for delivery semi-finished by 2027-06-30.,"Mindhaus New Katameya, South New Cairo, Egypt",26194000,EGP,,0,0,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Office,,,
97136,97136,https://www.nawy.com/compound/717-silvertown-silversands/property/97136-Apartment-for-sale-in-Silvertown Silversands-with-21-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Apartment for sale in Silvertown Silversands with 3 bedrooms in Sidi Heneish by Ora Developers,A 3 bedroom Apartment in Silvertown Silversands by Ora Developers. The Apartment size is 156 m2 with 2 bathrooms and a terrace of 25 m2. This property will be ready for delivery finished by 2029-12-31.,"Silvertown Silversands, Sidi Heneish, Egypt",27420000,EGP,,3,2,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
81845,81845,https://www.nawy.com/compound/1429-the-emerald-collection-zed-east/property/81845-Duplex-for-sale-in-The Emerald Collection - Zed East -with-3-bedrooms-in-New Cairo-by-Ora Developers,Ora Developers,Ora Developers,,,Duplex for sale in The Emerald Collection - Zed East with 3 bedrooms in New Cairo by Ora Developers,A 3 bedroom Duplex in The Emerald Collection - Zed East  by Ora Developers. The Duplex size is 215 m2 with 3 bathrooms and a terrace of 27 m2. This property will be ready for delivery finished by 2029-01-31.,"The Emerald Collection - Zed East , New Cairo, Egypt",27080000,EGP,,3,3,,,,2025-11-28,"Has roof,Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,0,,+201065888849,2025-11-28,,,Duplex,,,
87496,87496,https://www.nawy.com/compound/1544-acclaro-silversands/property/87496-duplex-for-sale-in-acclaro-silversands-with-3-bedrooms-in-sidi-heneish-by-ora-developers,Ora Developers,Ora Developers,,,,A 3 bedroom Duplex in Acclaro - Silversands by Ora Developers. The Duplex size is 178 m2 with 3 bathrooms with a garden of 31 m2 and a terrace of 5 m2. This property will be ready for delivery finished by 2028-01-01.,"Acclaro - Silversands, Sidi Heneish, Egypt",35752000,EGP,,3,3,,,,2025-11-28,"Garden,Terrace","View on Map,Floor Plan,Master Plan",,0,,+201065888849,2025-11-28,,,Duplex,,,
83626,83626,https://www.nawy.com/compound/1519-campus-district-5/property/83626-Office-for-sale-in-Campus District 5-with-8-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Office for sale in Campus District 5 in South New Cairo by Marakez,A Office in Campus District 5 by Marakez. The Office size is 150 m2. This property will be ready for delivery semi-finished by 2027-12-30.,"Campus District 5, South New Cairo, Egypt",39475000,EGP,,0,0,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Office,,,
90504,90504,https://www.nawy.com/compound/1710-meadows-sodic-east/property/90504-Villa-for-sale-in-Meadows-Sodic East-with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Meadows-Sodic East with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Villa in Meadows-Sodic East by SODIC. The Villa size is 232 m2 with 4 bathrooms with a garden of 303 m2 and a roof of 79 m2 . This property will be ready for delivery finished by 2029-12-31.,"Meadows-Sodic East, New Heliopolis, Egypt",42248000,EGP,,3,4,,,,2025-11-28,"Garden,Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Villa,,,
89398,89398,https://www.nawy.com/compound/260-v-residences-by-villette/property/89398-Apartment-for-sale-in-V Residences By Villette-with-21-bedrooms-in-Golden Square-by-SODIC,SODIC,SODIC,,,Apartment for sale in V Residences By Villette with 4 bedrooms in Golden Square by SODIC,A 4 bedroom Apartment in V Residences By Villette by SODIC. The Apartment size is 232 m2 with 3 bathrooms. This property will be ready for delivery finished by 2025-12-30.,"V Residences By Villette, Golden Square, Egypt",45825000,EGP,,4,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
91790,91790,https://www.nawy.com/compound/1695-olive-oasis-solare/property/91790-villa-for-sale-in-olive-oasis-solare-with-5-bedrooms-in-ras-el-hekma-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,One-story Villa for sale in Olive Oasis - Solare with 5 bedrooms in Ras El Hekma by Misr Italia Properties,A 5 bedroom One-story Villa in Olive Oasis - Solare by Misr Italia Properties. The One-story Villa size is 293 m2 with 6 bathrooms. This property will be ready for delivery finished by 2029-12-31.,"Olive Oasis - Solare, Ras El Hekma, Egypt",46000000,EGP,,5,6,,,,2025-11-28,"Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,One-story Villa,,,
85501,85501,https://www.nawy.com/compound/1299-hazel-sodic-east/property/85501-Villa-for-sale-in-Hazel - Sodic East -with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Hazel - Sodic East with 4 bedrooms in New Heliopolis by SODIC,A 4 bedroom Villa in Hazel - Sodic East  by SODIC. The Villa size is 326 m2 with 5 bathrooms with a garden of 467 m2 and a roof of 103 m2 . This property will be ready for delivery finished by 2028-12-30.,"Hazel - Sodic East , New Heliopolis, Egypt",56828000,EGP,,4,5,,,,2025-11-28,"Garden,Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
75420,75420,https://www.nawy.com/compound/1618-rosewood/property/75420-Villa-for-sale-in-Rosewood-with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Rosewood with 5 bedrooms in New Heliopolis by SODIC,A 5 bedroom Villa in Rosewood by SODIC. The Villa size is 392 m2 with 6 bathrooms and a roof of 139 m2 . This property will be ready for delivery not-finished by 2027-09-30.,"Rosewood, New Heliopolis, Egypt",57850000,EGP,,5,6,,,,2025-11-28,"Has roof,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
81563,81563,https://www.nawy.com/compound/1617-orchid/property/81563-Villa-for-sale-in-Orchid-with-1-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Villa for sale in Orchid with 5 bedrooms in New Heliopolis by SODIC,A 5 bedroom Villa in Orchid by SODIC. The Villa size is 395 m2 with 6 bathrooms and a roof of 121 m2 . This property will be ready for delivery not-finished by 2025-11-29.,"Orchid, New Heliopolis, Egypt",63151000,EGP,,5,6,,,,2025-11-28,"Has roof,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
98985,98985,https://www.nawy.com/compound/1680-opal-june/property/98985-Villa-for-sale-in-Opal-June-with-1-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Villa for sale in Opal-June with 5 bedrooms in Ras El Hekma by SODIC,A 5 bedroom Villa in Opal-June by SODIC. The Villa size is 332 m2 with 6 bathrooms with a garden of 169 m2 and a roof of 109 m2 . This property will be ready for delivery finished by 2026-06-30.,"Opal-June, Ras El Hekma, Egypt",97036000,EGP,,5,6,,,,2025-11-28,"Garden,Has roof,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
103785,103785,https://www.nawy.com/compound/1651-jade-hills-city-gate/property/103785-villa-for-sale-in-jade-hills-city-gate-with-4-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Villa for sale in Jade Hills - City Gate with 5 bedrooms by Qatari Diar,A 5 bedroom Villa in Jade Hills - City Gate by Qatari Diar. The Villa size is 565 m2 with 6 bathrooms. This property will be ready for delivery not-finished by 2029-09-30.,"Jade Hills - City Gate, New Cairo, Egypt",140000000,EGP,,5,6,,,,2025-11-28,"Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Villa,,,
87435,87435,https://www.nawy.com/compound/1469-crystalline-silversands/property/87435-Villa-for-sale-in-Crystalline - Silversands -with-1-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Villa for sale in Crystalline - Silversands with 5 bedrooms in Sidi Heneish by Ora Developers,A 5 bedroom Villa in Crystalline - Silversands  by Ora Developers. The Villa size is 346 m2 with 6 bathrooms and a terrace of 48 m2. This property will be ready for delivery finished by 2029-12-31.,"Crystalline - Silversands , Sidi Heneish, Egypt",132147000,EGP,,5,6,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Villa,,,
97168,97168,https://www.nawy.com/compound/1568-club-residence/property/97168-Serviced Apartment-for-sale-in-Club residence-with-20-bedrooms-in-6th settlement-by-Ora Developers,Ora Developers,Ora Developers,,,Serviced Apartment for sale in Club residence with 3 bedrooms in 6th settlement by Ora Developers,A 3 bedroom Serviced Apartment in Club residence by Ora Developers. The Serviced Apartment size is 139 m2 with 3 bathrooms with a garden of 101 m2 . This property will be ready for delivery finished by 2029-01-31.,"Club residence, 6th settlement, Egypt",25904000,EGP,,3,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Serviced Apartment,,,
97150,97150,https://www.nawy.com/compound/1637-the-village-views/property/97150-Apartment-for-sale-in-The Village Views-with-21-bedrooms-in-El Sheikh Zayed-by-Ora Developers,Ora Developers,Ora Developers,,,Apartment for sale in The Village Views with 3 bedrooms in El Sheikh Zayed by Ora Developers,A 3 bedroom Apartment in The Village Views by Ora Developers. The Apartment size is 219 m2 with 4 bathrooms and a terrace of 34 m2. This property will be ready for delivery finished by 2029-01-31.,"The Village Views, El Sheikh Zayed, Egypt",27116000,EGP,,3,4,,,,2025-11-28,"Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
102684,102684,https://www.nawy.com/compound/927-salt/property/102684-Chalet-for-sale-in-Salt-with-5-bedrooms-in-Ras El Hekma-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Salt with 1 bedroom in Ras El Hekma by Tatweer Misr,A 1 bedroom Chalet in Salt by Tatweer Misr. The Chalet size is 80 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Salt, Ras El Hekma, Egypt",9993000,EGP,,1,2,,,,2025-11-28,"Clubhouse ,Commercial strip","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Chalet,,,
104166,104166,https://www.nawy.com/compound/1619-club-park-icity-october/property/104166-Apartment-for-sale-in-Club Park - ICity October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,I-Apartment for sale in Club Park - ICity October with 3 bedrooms in Northern Expansion by Mountain View,A 3 bedroom Apartment in Club Park - ICity October by Mountain View. The Apartment size is 150 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2028-12-01.,"Club Park - ICity October, Northern Expansion, Egypt",10908317,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
105895,105895,https://www.nawy.com/compound/1701-core/property/105895-Apartment-for-sale-in-Core-with-21-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Apartment for sale in Core with 2 bedrooms in October Gardens by Orascom Development Egypt,A 2 bedroom Apartment in Core by Orascom Development Egypt. The Apartment size is 116 m2 with 2 bathrooms. This property will be ready for delivery semi-finished by 2027-12-31.,"Core, October Gardens, Egypt",11789000,EGP,,2,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
87330,87330,https://www.nawy.com/compound/90-il-monte-galala/property/87330-Chalet-for-sale-in-Il Monte Galala-with-5-bedrooms-in-Ain Sokhna-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Il Monte Galala with 3 bedrooms in Ain Sokhna by Tatweer Misr,A 3 bedroom Chalet in Il Monte Galala by Tatweer Misr. The Chalet size is 105 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-03-30.,"Il Monte Galala, Ain Sokhna, Egypt",11140000,EGP,,3,2,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
108067,108067,https://www.nawy.com/compound/1548-district-2-moon-heights/property/108067-Apartment-for-sale-in-District 2 - Moon Heights-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 2 - Moon Heights with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 2 - Moon Heights by Palm Hills Developments. The Apartment size is 114 m2 with 3 bathrooms and a roof of 28 m2 . This property will be ready for delivery finished by 2030-06-30.,"District 2 - Moon Heights, October Gardens, Egypt",11187291,EGP,,2,3,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104381,104381,https://www.nawy.com/compound/181-il-bosco-new-capital/property/104381-apartment-for-sale-in-il-bosco-new-capital-with-2-bedrooms-in-new-capital-city-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,Apartment for sale in Il Bosco New Capital with 2 bedrooms in New Capital City by Misr Italia Properties,A 2 bedroom Apartment in Il Bosco New Capital by Misr Italia Properties. The Apartment size is 150 m2 with 3 bathrooms with a garden of 70 m2 . This property will be ready for delivery not-finished by 2025-11-30.,"Il Bosco New Capital, New Capital City, Egypt",11500000,EGP,,2,3,,,,2025-11-28,"Garden,Infrastructure,Clubhouse ,Underground parking,Medical center,Commercial strip ,Business Hub,Outdoor pools,bicycles lanes,Jogging trail","Gallery,View on Map,Floor Plan,Master Plan",,3,,+201017248451,2025-11-28,,,Apartment,,,
87669,87669,https://www.nawy.com/compound/1470-district-6-laria/property/87669-Apartment-for-sale-in-District 6 - Laria-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - Laria with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 6 - Laria by Palm Hills Developments. The Apartment size is 125 m2 with 3 bathrooms with a garden of 50 m2 . This property will be ready for delivery finished by 2030-06-30.,"District 6 - Laria, October Gardens, Egypt",12193060,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104339,104339,https://www.nawy.com/compound/1748-cluster-bloomfields/property/104339-Apartment-for-sale-in-Cluster-Bloomfields-with-21-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Cluster-Bloomfields with 3 bedrooms in Mostakbal City by Tatweer Misr,A 3 bedroom Apartment in Cluster-Bloomfields by Tatweer Misr. The Apartment size is 164 m2 with 3 bathrooms. This property will be ready for delivery finished by 2027-12-25.,"Cluster-Bloomfields, Mostakbal City, Egypt",13744000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
107667,107667,https://www.nawy.com/compound/663-cleo-palm-hills-new-cairo/property/107667-Apartment-for-sale-in-Cleo - Palm Hills New Cairo-with-21-bedrooms-in-New Cairo-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in Cleo - Palm Hills New Cairo with 2 bedrooms in New Cairo by Palm Hills Developments,A 2 bedroom Apartment in Cleo - Palm Hills New Cairo by Palm Hills Developments. The Apartment size is 114 m2 with 3 bathrooms. This property will be ready for delivery finished by 2030-06-30.,"Cleo - Palm Hills New Cairo, New Cairo, Egypt",14962000,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
108406,108406,https://www.nawy.com/compound/1616-oak-residence/property/108406-Apartment-for-sale-in-Oak Residence-with-21-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Apartment for sale in Oak Residence with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Apartment in Oak Residence by SODIC. The Apartment size is 167 m2 with 3 bathrooms. This property will be ready for delivery finished by 2027-09-30.,"Oak Residence, New Heliopolis, Egypt",14442000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
